SURVEY_ID,USER_ID,SURVEY_RESPONDED_DATE,RESPONSE1,RESPONSE2,RESPONSE3,PRODUCT
survey_6,user_18,8/31/21,"i was able to buy everything on my list",Costco,Price,"Dairy/Dairy Byproducts"
survey_5,user_16,8/24/21,"i found most of the items on my list","trader joe's",price,"Dairy/Dairy Byproducts"
survey_7,user_17,9/6/21,"i found most of the items on my list",Albertsons,Availability,Bakery/Bread
survey_7,user_20,9/6/21,"i found most of the items on my list","Sam's Club",Availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_7,user_20,9/6/21,"i found most of the items on my list","Sam's Club",Availability,"Frozen Foods"
survey_7,user_20,9/6/21,"i found most of the items on my list","Sam's Club",Availability,"Dairy/Dairy Byproducts"
survey_5,user_76,8/27/21,"i found most of the items on my list",kroger,availability,Bakery/Bread
survey_5,user_76,8/27/21,"i found most of the items on my list",kroger,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_5,user_76,8/27/21,"i found most of the items on my list",kroger,availability,"Canned Goods"
survey_10,user_272,9/29/21,"i found most of the items on my list",costco,price,"Frozen Foods"
survey_1,user_288,8/1/21,"i was able to buy everything on my list",kroger,price,"Grains, Rice, Pasta And Sauce"
survey_1,user_288,8/1/21,"i was able to buy everything on my list",kroger,brand,"Beer, Wine & Spirits"
survey_8,user_293,9/13/21,"i was able to buy everything on my list",walmart,brand,"Laundry/Home Cleaning"
survey_3,user_305,8/9/21,"i was able to buy everything on my list",walmart,price,"Personal Care & Beauty Health"
survey_3,user_331,8/13/21,"i was able to buy everything on my list",target,price,"Frozen Foods"
survey_3,user_331,8/13/21,"i was able to buy everything on my list",target,price,"Personal Care & Beauty Health"
survey_9,user_365,9/20/21,"i was able to buy everything on my list",target,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_10,user_375,9/28/21,"i was able to buy everything on my list",walmart,brand,"Pet Care"
survey_8,user_2019,9/16/21,"i was able to buy everything on my list",target,availability,Coffee/Tea
survey_8,user_2037,9/18/21,"i was able to buy everything on my list",kroger,price,"Dairy/Dairy Byproducts"
survey_5,user_2140,8/25/21,"i found most of the items on my list",target,price,Coffee/Tea
survey_9,user_2143,9/20/21,"i found most of the items on my list",walmart,price,"Frozen Foods"
survey_2,user_2171,8/7/21,"i was able to buy everything on my list","trader joe's",price,"Personal Care & Beauty Health"
survey_6,user_2174,8/31/21,"i was able to buy everything on my list",Walmart,Availability,"Frozen Foods"
survey_10,user_2175,9/28/21,"i was able to buy everything on my list",walmart,availability,"Personal Care & Beauty Health"
survey_6,user_496,9/3/21,"i found most of the items on my list",Walmart,Availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_3,user_504,8/9/21,"i was able to buy everything on my list",walmart,brand,"Personal Care & Beauty Health"
survey_5,user_251,8/28/21,"i was able to buy everything on my list",albertsons,availability,Bakery/Bread
survey_1,user_533,8/1/21,"i was able to buy everything on my list","sam's club",price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_1,user_533,8/1/21,"i was able to buy everything on my list","sam's club",availability,Beverages
survey_8,user_538,9/15/21,"i found most of the items on my list",costco,availability,"Beer, Wine & Spirits"
survey_7,user_542,9/11/21,"i was able to buy everything on my list",Costco,Price,"Frozen Foods"
survey_7,user_542,9/11/21,"i was able to buy everything on my list",Costco,Price,"Dairy/Dairy Byproducts"
survey_10,user_555,9/27/21,"i was able to buy everything on my list","trader joe's",availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_3,user_557,8/9/21,"i was able to buy everything on my list",walmart,brand,Beverages
survey_7,user_623,9/11/21,"i found most of the items on my list",Costco,Brand,"Frozen Foods"
survey_4,user_645,8/18/21,"i was able to buy everything on my list",walmart,availability,"Canned Goods"
survey_9,user_757,9/25/21,"i was able to buy everything on my list",walmart,availability,Bakery/Bread
survey_9,user_814,9/21/21,"i was able to buy everything on my list","whole foods",brand,Beverages
survey_4,user_763,8/19/21,"i found most of the items on my list","whole foods",brand,Bakery/Bread
survey_7,user_3106,9/10/21,"i was able to buy everything on my list",Kroger,Price,Coffee/Tea
survey_5,user_2961,8/29/21,"i found most of the items on my list",kroger,brand,Coffee/Tea
survey_4,user_2995,8/22/21,"i was able to buy everything on my list",kroger,price,Beverages
survey_5,user_819,8/24/21,"i found most of the items on my list",walmart,brand,"Pet Care"
survey_7,user_888,9/7/21,"i was able to buy everything on my list",Albertsons,Availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_2,user_914,8/8/21,"i was able to buy everything on my list","trader joe's",price,Bakery/Bread
survey_2,user_914,8/8/21,"i was able to buy everything on my list","trader joe's",brand,"Personal Care & Beauty Health"
survey_3,user_996,8/9/21,"i found most of the items on my list","sam's club",availability,Beverages
survey_9,user_1008,9/24/21,"i was able to buy everything on my list",kroger,price,"Frozen Foods"
survey_7,user_3053,9/7/21,"i was able to buy everything on my list",Walmart,Brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_2,user_3153,8/5/21,"i was able to buy everything on my list",target,availability,Beverages
survey_3,user_3212,8/9/21,"i was able to buy everything on my list",walmart,price,"Dairy/Dairy Byproducts"
survey_3,user_1040,8/15/21,"i was able to buy everything on my list",costco,brand,Coffee/Tea
survey_3,user_1040,8/15/21,"i was able to buy everything on my list",costco,brand,"Beer, Wine & Spirits"
survey_2,user_3314,8/6/21,"i was able to buy everything on my list",kroger,price,Bakery/Bread
survey_6,user_988,9/2/21,"i was able to buy everything on my list",Costco,Brand,"Canned Goods"
survey_6,user_1012,9/2/21,"i was able to buy everything on my list",Target,Brand,"Beer, Wine & Spirits"
survey_8,user_1013,9/19/21,"i was able to buy everything on my list",walmart,brand,"Dairy/Dairy Byproducts"
survey_10,user_1041,9/27/21,"i was able to buy everything on my list",walmart,brand,"Cereal (Ready To Eat)"
survey_4,user_3273,8/16/21,"i was able to buy everything on my list",kroger,price,Beverages
survey_3,user_3287,8/9/21,"i was able to buy everything on my list",kroger,availability,Bakery/Bread
survey_2,user_3312,8/4/21,"i was able to buy everything on my list",costco,availability,"Dairy/Dairy Byproducts"
survey_3,user_3391,8/10/21,"i was able to buy everything on my list",target,price,"Personal Care & Beauty Health"
survey_8,user_3398,9/14/21,"i was able to buy everything on my list",walmart,brand,Coffee/Tea
survey_5,user_3307,8/24/21,"i was able to buy everything on my list",kroger,brand,"Grains, Rice, Pasta And Sauce"
survey_5,user_3307,8/24/21,"i was able to buy everything on my list",kroger,price,Bakery/Bread
survey_2,user_3401,8/4/21,"i was able to buy everything on my list","sam's club",availability,Bakery/Bread
survey_2,user_3401,8/4/21,"i was able to buy everything on my list","sam's club",availability,"Cereal (Ready To Eat)"
survey_9,user_3476,9/24/21,"i found most of the items on my list",target,price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_9,user_3513,9/22/21,"i was able to buy everything on my list",walmart,availability,Bakery/Bread
survey_9,user_3513,9/22/21,"i was able to buy everything on my list",walmart,brand,"Frozen Foods"
survey_2,user_1233,8/4/21,"i was able to buy everything on my list","sam's club",price,"Frozen Foods"
survey_6,user_1257,9/1/21,"i was able to buy everything on my list",Kroger,Availability,"Canned Goods"
survey_1,user_1260,8/1/21,"i was able to buy everything on my list","whole foods",brand,"Beer, Wine & Spirits"
survey_7,user_1334,9/7/21,"i was able to buy everything on my list",Walmart,Availability,Bakery/Bread
survey_7,user_1334,9/7/21,"i was able to buy everything on my list",Walmart,Availability,Coffee/Tea
survey_4,user_1383,8/19/21,"i found most of the items on my list",costco,price,"Dairy/Dairy Byproducts"
survey_8,user_1302,9/13/21,"i was able to buy everything on my list",walmart,price,Beverages
survey_1,user_5109,8/1/21,"i was able to buy everything on my list",kroger,price,"Grains, Rice, Pasta And Sauce"
survey_10,user_5146,9/28/21,"i found most of the items on my list",costco,availability,Beverages
survey_4,user_5243,8/18/21,"i found most of the items on my list",target,availability,Beverages
survey_3,user_5258,8/14/21,"i was able to buy everything on my list",albertsons,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_6,user_5310,9/1/21,"i was able to buy everything on my list",Target,Availability,"Personal Care & Beauty Health"
survey_3,user_5303,8/11/21,"i was able to buy everything on my list",walmart,price,"Dairy/Dairy Byproducts"
survey_3,user_5303,8/11/21,"i was able to buy everything on my list",walmart,price,"Canned Goods"
survey_10,user_5407,9/27/21,"i found only a few of the items on my list",walmart,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_4,user_5425,8/21/21,"i was able to buy everything on my list","sam's club",price,Beverages
survey_5,user_5455,8/23/21,"i was able to buy everything on my list",walmart,brand,"Frozen Foods"
survey_5,user_4851,8/28/21,"i was able to buy everything on my list",kroger,availability,Beverages
survey_9,user_4721,9/21/21,"i was able to buy everything on my list",walmart,price,"Paper (Tissue, Paper Towels, Etc.)"
survey_2,user_4816,8/6/21,"i was able to buy everything on my list",costco,price,"Cereal (Ready To Eat)"
survey_2,user_4816,8/6/21,"i was able to buy everything on my list",costco,price,"Dairy/Dairy Byproducts"
survey_6,user_4836,9/1/21,"i was able to buy everything on my list","Trader Joe's",Availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_5,user_4880,8/23/21,"i was able to buy everything on my list",walmart,availability,"Frozen Foods"
survey_4,user_4932,8/18/21,"i was able to buy everything on my list",walmart,price,"Grains, Rice, Pasta And Sauce"
survey_3,user_4974,8/11/21,"i was able to buy everything on my list","sam's club",price,"Laundry/Home Cleaning"
survey_6,user_5483,8/30/21,"i was able to buy everything on my list",Walmart,Price,"Paper (Tissue, Paper Towels, Etc.)"
survey_6,user_5629,9/1/21,"i found only a few of the items on my list",Kroger,Price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_7,user_5706,9/7/21,"i found most of the items on my list",Walmart,Availability,"Frozen Foods"
survey_8,user_5751,9/15/21,"i found most of the items on my list",kroger,brand,"Personal Care & Beauty Health"
survey_8,user_5765,9/15/21,"i found most of the items on my list",kroger,price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_8,user_5786,9/15/21,"i found most of the items on my list",target,availability,"Vitamins & Supplements"
survey_10,user_5842,9/30/21,"i was able to buy everything on my list",walmart,brand,Coffee/Tea
survey_9,user_5840,9/24/21,"i found most of the items on my list","whole foods",price,"Grains, Rice, Pasta And Sauce"
survey_2,user_4995,8/8/21,"i was able to buy everything on my list","sam's club",price,"Laundry/Home Cleaning"
survey_2,user_5008,8/2/21,"i was able to buy everything on my list",walmart,availability,"Personal Care & Beauty Health"
survey_9,user_5037,9/25/21,"i was able to buy everything on my list",walmart,price,"Dairy/Dairy Byproducts"
survey_2,user_5059,8/2/21,"i found most of the items on my list",walmart,brand,"Frozen Foods"
survey_9,user_3744,9/20/21,"i was able to buy everything on my list","trader joe's",availability,Bakery/Bread
survey_8,user_3844,9/14/21,"i found most of the items on my list",kroger,brand,Bakery/Bread
survey_8,user_3844,9/14/21,"i found most of the items on my list",kroger,availability,Beverages
survey_8,user_3817,9/13/21,"i was able to buy everything on my list",walmart,availability,Bakery/Bread
survey_8,user_3817,9/13/21,"i was able to buy everything on my list",walmart,availability,"Personal Care & Beauty Health"
survey_8,user_3870,9/18/21,"i was able to buy everything on my list",walmart,brand,"Canned Goods"
survey_8,user_3870,9/18/21,"i was able to buy everything on my list",walmart,availability,Bakery/Bread
survey_7,user_3874,9/11/21,"i found most of the items on my list",Walmart,Price,"Frozen Foods"
survey_1,user_4113,8/1/21,"i was able to buy everything on my list",costco,availability,"Grains, Rice, Pasta And Sauce"
survey_4,user_4181,8/19/21,"i was able to buy everything on my list",target,availability,Coffee/Tea
survey_5,user_4199,8/23/21,"i was able to buy everything on my list",walmart,availability,Bakery/Bread
survey_5,user_4207,8/26/21,"i found most of the items on my list",costco,availability,"Frozen Foods"
survey_6,user_2197,8/31/21,"i was able to buy everything on my list",Walmart,Price,"Dairy/Dairy Byproducts"
survey_2,user_2217,8/3/21,"i found most of the items on my list",target,availability,"Laundry/Home Cleaning"
survey_3,user_2488,8/15/21,"i was able to buy everything on my list",albertsons,availability,"Dairy/Dairy Byproducts"
survey_4,user_2265,8/22/21,"i was able to buy everything on my list",kroger,availability,"Frozen Foods"
survey_4,user_2265,8/22/21,"i was able to buy everything on my list",kroger,availability,"Cereal (Ready To Eat)"
survey_6,user_2455,9/5/21,"i found only a few of the items on my list",Costco,Availability,Coffee/Tea
survey_8,user_2297,9/17/21,"i was able to buy everything on my list",kroger,availability,"Grains, Rice, Pasta And Sauce"
survey_5,user_2485,8/25/21,"i was able to buy everything on my list",walmart,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_6,user_2554,8/31/21,"i was able to buy everything on my list",Kroger,Price,Beverages
survey_10,user_2625,9/27/21,"i was able to buy everything on my list",walmart,price,Beverages
survey_8,user_2782,9/15/21,"i was able to buy everything on my list",albertsons,brand,Beverages
survey_9,user_2805,9/20/21,"i was able to buy everything on my list","whole foods",availability,"Grains, Rice, Pasta And Sauce"
survey_9,user_2843,9/22/21,"i found most of the items on my list",walmart,brand,"Frozen Foods"
survey_9,user_2843,9/22/21,"i found most of the items on my list",walmart,price,"Dairy/Dairy Byproducts"
survey_7,user_2859,9/10/21,"i was able to buy everything on my list",Walmart,Availability,"Vitamins & Supplements"
survey_2,user_2863,8/2/21,"i was able to buy everything on my list",kroger,availability,"Dairy/Dairy Byproducts"
survey_2,user_2863,8/2/21,"i was able to buy everything on my list",kroger,availability,"Beer, Wine & Spirits"
survey_6,user_4346,8/31/21,"i was able to buy everything on my list",Walmart,Price,"Personal Care & Beauty Health"
survey_6,user_4346,8/31/21,"i was able to buy everything on my list",Walmart,Price,"Pet Care"
survey_7,user_4384,9/12/21,"i found most of the items on my list",Costco,Price,"Laundry/Home Cleaning"
survey_7,user_4384,9/12/21,"i found most of the items on my list",Costco,Brand,"Frozen Foods"
survey_8,user_4429,9/14/21,"i found most of the items on my list","trader joe's",price,"Laundry/Home Cleaning"
survey_4,user_4466,8/19/21,"i was able to buy everything on my list",costco,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_7,user_4497,9/6/21,"i was able to buy everything on my list",Walmart,Price,"Grains, Rice, Pasta And Sauce"
survey_7,user_4497,9/6/21,"i was able to buy everything on my list",Walmart,Brand,Bakery/Bread
survey_2,user_4540,8/8/21,"i was able to buy everything on my list",costco,price,Bakery/Bread
survey_9,user_4665,9/23/21,"i was able to buy everything on my list",albertsons,price,"Grains, Rice, Pasta And Sauce"
survey_8,user_4549,9/14/21,"i was able to buy everything on my list",kroger,availability,Beverages
survey_8,user_4549,9/14/21,"i was able to buy everything on my list",kroger,availability,"Canned Goods"
survey_8,user_4549,9/14/21,"i was able to buy everything on my list",kroger,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_8,user_4653,9/17/21,"i was able to buy everything on my list","sam's club",brand,Coffee/Tea
survey_8,user_4653,9/17/21,"i was able to buy everything on my list","sam's club",price,"Laundry/Home Cleaning"
survey_5,user_4674,8/26/21,"i was able to buy everything on my list",target,price,"Dairy/Dairy Byproducts"
survey_5,user_4694,8/26/21,"i was able to buy everything on my list",kroger,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_3,user_4758,8/11/21,"i was able to buy everything on my list",walmart,availability,"Vitamins & Supplements"
survey_6,user_4774,8/30/21,"i was able to buy everything on my list",Albertsons,Price,"Pet Care"
survey_2,user_4595,8/8/21,"i was able to buy everything on my list",kroger,price,"Dairy/Dairy Byproducts"
survey_9,user_1664,9/22/21,"i found most of the items on my list",target,availability,"Dairy/Dairy Byproducts"
survey_7,user_1559,9/7/21,"i was able to buy everything on my list",Walmart,Availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_7,user_1559,9/7/21,"i was able to buy everything on my list",Walmart,Price,"Dairy/Dairy Byproducts"
survey_7,user_1575,9/10/21,"i was able to buy everything on my list",Costco,Brand,"Personal Care & Beauty Health"
survey_6,user_1591,9/4/21,"i was able to buy everything on my list",Costco,Availability,"Frozen Foods"
survey_6,user_1591,9/4/21,"i was able to buy everything on my list",Costco,Availability,Bakery/Bread
survey_2,user_1653,8/2/21,"i was able to buy everything on my list",costco,price,Bakery/Bread
survey_2,user_1653,8/2/21,"i was able to buy everything on my list",costco,price,"Baby Care"
survey_2,user_1704,8/3/21,"i was able to buy everything on my list","sam's club",brand,Beverages
survey_5,user_1769,8/28/21,"i was able to buy everything on my list",target,price,Bakery/Bread
survey_5,user_1769,8/28/21,"i was able to buy everything on my list",target,availability,Beverages
survey_8,user_1942,9/16/21,"i was able to buy everything on my list",costco,price,"Laundry/Home Cleaning"
survey_3,user_1980,8/10/21,"i was able to buy everything on my list",walmart,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_9,user_1766,9/26/21,"i was able to buy everything on my list",target,availability,"Grains, Rice, Pasta And Sauce"
survey_4,user_1681,8/19/21,"i found most of the items on my list",walmart,availability,"Baby Care"
survey_4,user_1842,8/21/21,"i was able to buy everything on my list","sam's club",availability,"Cereal (Ready To Eat)"
survey_4,user_1842,8/21/21,"i was able to buy everything on my list","sam's club",availability,"Dairy/Dairy Byproducts"
survey_4,user_1842,8/21/21,"i was able to buy everything on my list","sam's club",availability,Beverages
survey_5,user_1843,8/23/21,"i was able to buy everything on my list",target,price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_5,user_1925,8/27/21,"i was able to buy everything on my list",kroger,availability,"Dairy/Dairy Byproducts"
survey_4,user_25,8/16/21,"i was able to buy everything on my list",costco,availability,"Grains, Rice, Pasta And Sauce"
survey_4,user_25,8/16/21,"i was able to buy everything on my list",costco,price,"Laundry/Home Cleaning"
survey_3,user_30,8/15/21,"i was able to buy everything on my list",albertsons,brand,Bakery/Bread
survey_2,user_130,8/2/21,"i found most of the items on my list",costco,price,"Dairy/Dairy Byproducts"
survey_2,user_130,8/2/21,"i found most of the items on my list",costco,price,"Vitamins & Supplements"
survey_2,user_130,8/2/21,"i found most of the items on my list",costco,price,"Laundry/Home Cleaning"
survey_8,user_145,9/19/21,"i found most of the items on my list","trader joe's",availability,"Frozen Foods"
survey_3,user_145,8/11/21,"i found most of the items on my list",costco,brand,Bakery/Bread
survey_3,user_145,8/11/21,"i found most of the items on my list",costco,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_4,user_185,8/18/21,"i found most of the items on my list","sam's club",price,"Dairy/Dairy Byproducts"
survey_5,user_198,8/28/21,"i was able to buy everything on my list",target,price,"Dairy/Dairy Byproducts"
survey_5,user_198,8/28/21,"i was able to buy everything on my list",target,brand,"Cereal (Ready To Eat)"
survey_5,user_198,8/28/21,"i was able to buy everything on my list",target,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_7,user_224,9/8/21,"i found most of the items on my list",Target,Price,Beverages
survey_2,user_238,8/5/21,"i was able to buy everything on my list",kroger,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_2,user_238,8/5/21,"i was able to buy everything on my list",kroger,availability,"Pet Care"
survey_5,user_248,8/24/21,"i was able to buy everything on my list",albertsons,price,Bakery/Bread
survey_5,user_248,8/24/21,"i was able to buy everything on my list",albertsons,brand,"Dairy/Dairy Byproducts"
survey_5,user_248,8/24/21,"i was able to buy everything on my list",albertsons,brand,"Cereal (Ready To Eat)"
survey_3,user_266,8/11/21,"i was able to buy everything on my list",target,availability,"Paper (Tissue, Paper Towels, Etc.)"
survey_2,user_335,8/5/21,"i was able to buy everything on my list",costco,price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_5,user_290,8/29/21,"i found most of the items on my list","sam's club",availability,Bakery/Bread
survey_9,user_389,9/24/21,"i found most of the items on my list",kroger,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_9,user_1753,9/21/21,"i was able to buy everything on my list",costco,availability,Bakery/Bread
survey_4,user_1814,8/18/21,"i was able to buy everything on my list",walmart,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_7,user_1887,9/8/21,"i was able to buy everything on my list",Target,Availability,Coffee/Tea
survey_7,user_1892,9/7/21,"i was able to buy everything on my list",Walmart,Price,"Frozen Foods"
survey_3,user_2104,8/13/21,"i found most of the items on my list","sam's club",price,Bakery/Bread
survey_6,user_2160,9/3/21,"i found most of the items on my list",Albertsons,Availability,"Frozen Foods"
survey_1,user_2077,8/1/21,"i was able to buy everything on my list",kroger,brand,"Vitamins & Supplements"
survey_7,user_2133,9/10/21,"i was able to buy everything on my list",Walmart,Price,"Frozen Foods"
survey_10,user_301,9/27/21,"i was able to buy everything on my list",target,availability,Coffee/Tea
survey_9,user_551,9/22/21,"i was able to buy everything on my list","whole foods",availability,Bakery/Bread
survey_1,user_566,8/1/21,"i found most of the items on my list",kroger,price,"Grains, Rice, Pasta And Sauce"
survey_1,user_566,8/1/21,"i found most of the items on my list",kroger,price,"Canned Goods"
survey_5,user_597,8/26/21,"i found most of the items on my list",kroger,availability,"Canned Goods"
survey_3,user_623,8/15/21,"i was able to buy everything on my list",costco,price,Beverages
survey_3,user_650,8/15/21,"i found most of the items on my list","sam's club",price,"Paper (Tissue, Paper Towels, Etc.)"
survey_5,user_673,8/28/21,"i was able to buy everything on my list",target,availability,"Pet Care"
survey_4,user_660,8/18/21,"i was able to buy everything on my list","trader joe's",availability,Beverages
survey_4,user_660,8/18/21,"i was able to buy everything on my list","trader joe's",price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_6,user_748,8/31/21,"i was able to buy everything on my list",Albertsons,Brand,Coffee/Tea
survey_6,user_748,8/31/21,"i was able to buy everything on my list",Albertsons,Brand,"Cereal (Ready To Eat)"
survey_2,user_753,8/2/21,"i was able to buy everything on my list",walmart,price,"Personal Care & Beauty Health"
survey_3,user_758,8/10/21,"i found most of the items on my list",walmart,price,"Laundry/Home Cleaning"
survey_9,user_762,9/26/21,"i found most of the items on my list",walmart,brand,"Dairy/Dairy Byproducts"
survey_9,user_875,9/21/21,"i was able to buy everything on my list",albertsons,availability,Coffee/Tea
survey_9,user_3081,9/21/21,"i was able to buy everything on my list","trader joe's",brand,Coffee/Tea
survey_8,user_834,9/14/21,"i was able to buy everything on my list","whole foods",brand,"Dairy/Dairy Byproducts"
survey_5,user_3041,8/25/21,"i was able to buy everything on my list",costco,price,"Frozen Foods"
survey_5,user_3052,8/29/21,"i was able to buy everything on my list",kroger,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_4,user_3130,8/16/21,"i was able to buy everything on my list",walmart,price,Beverages
survey_8,user_1019,9/19/21,"i was able to buy everything on my list",costco,price,"Beer, Wine & Spirits"
survey_8,user_1021,9/19/21,"i was able to buy everything on my list",target,brand,"Grains, Rice, Pasta And Sauce"
survey_2,user_3228,8/2/21,"i was able to buy everything on my list",target,availability,Beverages
survey_7,user_3261,9/12/21,"i was able to buy everything on my list",Target,Price,"Paper (Tissue, Paper Towels, Etc.)"
survey_2,user_3049,8/3/21,"i was able to buy everything on my list",kroger,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_6,user_1020,9/1/21,"i was able to buy everything on my list",Costco,Brand,"Frozen Foods"
survey_2,user_1123,8/2/21,"i found most of the items on my list",walmart,availability,"Dairy/Dairy Byproducts"
survey_3,user_1155,8/12/21,"i was able to buy everything on my list","sam's club",brand,"Laundry/Home Cleaning"
survey_6,user_3128,9/3/21,"i was able to buy everything on my list",Target,Price,Beverages
survey_9,user_3189,9/22/21,"i was able to buy everything on my list",costco,price,"Frozen Foods"
survey_3,user_3229,8/9/21,"i found most of the items on my list",costco,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_3,user_3229,8/9/21,"i found most of the items on my list",costco,price,Bakery/Bread
survey_9,user_3263,9/22/21,"i was able to buy everything on my list",target,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_9,user_3263,9/22/21,"i was able to buy everything on my list",target,availability,"Personal Care & Beauty Health"
survey_6,user_3281,9/2/21,"i was able to buy everything on my list",Target,Price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_6,user_3281,9/2/21,"i was able to buy everything on my list",Target,Availability,Beverages
survey_9,user_3332,9/22/21,"i was able to buy everything on my list",target,brand,"Beer, Wine & Spirits"
survey_9,user_3332,9/22/21,"i was able to buy everything on my list",target,brand,"Canned Goods"
survey_9,user_3332,9/22/21,"i was able to buy everything on my list",target,brand,"Grains, Rice, Pasta And Sauce"
survey_6,user_3262,9/3/21,"i was able to buy everything on my list",Kroger,Brand,"Frozen Foods"
survey_8,user_3424,9/14/21,"i was able to buy everything on my list",walmart,brand,"Grains, Rice, Pasta And Sauce"
survey_8,user_3468,9/13/21,"i found most of the items on my list",walmart,availability,Beverages
survey_2,user_3471,8/6/21,"i was able to buy everything on my list",target,price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_2,user_3534,8/7/21,"i was able to buy everything on my list",kroger,brand,Beverages
survey_2,user_1100,8/2/21,"i found most of the items on my list","whole foods",price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_2,user_1100,8/2/21,"i found most of the items on my list","whole foods",availability,"Grains, Rice, Pasta And Sauce"
survey_2,user_1338,8/4/21,"i found most of the items on my list",target,availability,"Personal Care & Beauty Health"
survey_3,user_3599,8/11/21,"i was able to buy everything on my list",walmart,price,Bakery/Bread
survey_5,user_5087,8/27/21,"i was able to buy everything on my list",target,availability,"Cereal (Ready To Eat)"
survey_3,user_5225,8/15/21,"i was able to buy everything on my list",albertsons,brand,"Canned Goods"
survey_3,user_5222,8/9/21,"i found most of the items on my list",kroger,availability,Beverages
survey_6,user_5365,9/4/21,"i was able to buy everything on my list",Walmart,Availability,"Dairy/Dairy Byproducts"
survey_5,user_5495,8/25/21,"i found most of the items on my list","whole foods",brand,"Personal Care & Beauty Health"
survey_6,user_5240,9/5/21,"i was able to buy everything on my list",Kroger,Price,"Canned Goods"
survey_4,user_5375,8/16/21,"i was able to buy everything on my list",kroger,price,"Dairy/Dairy Byproducts"
survey_7,user_4815,9/8/21,"i was able to buy everything on my list",Walmart,Availability,"Paper (Tissue, Paper Towels, Etc.)"
survey_5,user_4832,8/24/21,"i found most of the items on my list",walmart,price,"Paper (Tissue, Paper Towels, Etc.)"
survey_5,user_4832,8/24/21,"i found most of the items on my list",walmart,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_9,user_4640,9/21/21,"i was able to buy everything on my list",walmart,price,"Laundry/Home Cleaning"
survey_8,user_4750,9/19/21,"i was able to buy everything on my list",kroger,price,Bakery/Bread
survey_4,user_4909,8/21/21,"i was able to buy everything on my list",target,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_9,user_5017,9/21/21,"i found most of the items on my list",costco,price,"Personal Care & Beauty Health"
survey_8,user_5484,9/13/21,"i was able to buy everything on my list",walmart,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_5,user_5491,8/23/21,"i was able to buy everything on my list",kroger,availability,"Canned Goods"
survey_7,user_5613,9/12/21,"i was able to buy everything on my list",Walmart,Availability,Bakery/Bread
survey_10,user_5624,9/27/21,"i was able to buy everything on my list",target,price,"Personal Care & Beauty Health"
survey_8,user_5704,9/15/21,"i found most of the items on my list",costco,brand,"Cereal (Ready To Eat)"
survey_8,user_5704,9/15/21,"i found most of the items on my list",costco,availability,Beverages
survey_10,user_5824,9/29/21,"i was able to buy everything on my list",kroger,price,"Canned Goods"
